Chain position	Dispensing frequency / Hz	Time since dispensed / s	Droplet position / mm	Aerodynamic diameter / um	Image diameter / um	PF diameter / um	Raman diameter / um	Delay / s	Pulse amplitude / V	Pulse width / us	Droplet velocity / m/s	Temp 1 / C	Temp 2 / C	Area / pixels	Aspect Ratio	Volume / um^3	x Coordinate Centre of Mass Postion / mm	Step distance / mm	Relative Humidity / %
0.008	20	0.008	0.505	35.01	39.56	0	0	0.008	3	20	0.057733	22.537311	22.319854	17423	0.984962	29378.849513	0.125179	7.243511	1.835919
0.008	20	0.008	0.505	33.06	39.56	0	0	0.008	3	20	0.053733	22.537311	22.319854	17423	0.984962	29378.849513	0.125179	7.243511	1.835919
0.008	20	0.008	0.506	33.55	38.96	0	0	0.008	3	20	0.054733	22.537311	22.319854	17286	0.962687	29285.396252	0.110079	7.243511	1.835919
0.008	20	0.008	0.509	35.01	38.66	0	0	0.008	3	20	0.057733	22.537311	22.319854	16384	1	29082.914188	0.112948	7.243511	1.835919
0.008	20	0.008	0.509	35.01	38.35	0	0	0.008	3	20	0.057733	22.537311	22.317152	16383	0.984496	28995.388288	0.110381	7.243511	1.835919
0.008	20	0.008	0.507	34.05	38.35	0	0	0.008	3	20	0.055733	22.537311	22.317152	16891	0.954887	29145.064933	0.114307	7.243511	1.801519
0.008	20	0.008	0.506	33.55	38.66	0	0	0.008	3	20	0.054733	22.537311	22.317152	17024	0.962406	29360.223759	0.122612	7.243511	1.801519
0.008	20	0.008	0.507	34.05	38.96	0	0	0.008	3	20	0.055733	22.537311	22.317152	17157	0.969925	29281.891755	0.112193	7.243511	1.801519
0.008	20	0.008	0.507	34.05	38.66	0	0	0.008	3	20	0.055733	22.537311	22.317152	16768	0.977099	29026.669171	0.11476	7.243511	1.801519
0.008	20	0.008	0.508	34.53	38.66	0	0	0.008	3	20	0.056733	22.537311	22.317152	16640	0.984615	29062.449655	0.115062	7.243511	1.801519
0.008	20	0.008	0.506	33.55	38.35	0	0	0.008	3	20	0.054733	22.537311	22.317152	17272	0.933824	29642.184359	0.126991	7.243511	1.801519
0.008	20	0.008	0.507	34.05	38.96	0	0	0.008	3	20	0.055733	22.53191	22.317152	17157	0.969925	29245.116166	0.113401	7.243511	1.801519
0.008	20	0.008	0.507	34.05	38.35	0	0	0.008	3	20	0.055733	22.53191	22.317152	16891	0.954887	28996.621352	0.122763	7.243511	1.767119
0.008	20	0.008	0.509	35.01	38.66	0	0	0.008	3	20	0.057733	22.53191	22.317152	16384	1	29249.767197	0.109626	7.243511	1.767119
0.009	20	0.009	0.345	NaN	39.26	0	0	0.009	3	20	-0.162533	22.540012	22.319854	17810	0.948905	31130.816918	0.320724	7.243511	1.732719
0.009	20	0.009	0.345	NaN	38.35	0	0	0.009	3	20	-0.162533	22.540012	22.319854	17653	0.913669	30572.303891	0.322385	7.243511	1.732719
0.009	20	0.009	0.345	NaN	38.35	0	0	0.009	3	20	-0.162533	22.540012	22.319854	17526	0.92029	30310.504966	0.322385	7.243511	1.732719
0.009	20	0.009	0.346	NaN	38.96	0	0	0.009	3	20	-0.161533	22.540012	22.319854	17802	0.934783	30875.48617	0.318157	7.243511	1.732719
0.009	20	0.009	0.546	24.2	38.66	0	0	0.009	3	20	0.038467	22.540012	22.319854	17664	0.927536	31415.070584	0.3171	7.243511	1.732719
0.009	20	0.009	0.547	24.88	37.75	0	0	0.009	3	20	0.039467	22.540012	22.319854	17250	0.905797	29537.20087	0.311815	7.243511	1.904719
0.009	20	0.009	0.547	24.88	38.66	0	0	0.009	3	20	0.039467	22.540012	22.319854	17408	0.941176	31147.301034	0.323895	7.243511	1.904719
0.009	20	0.009	0.546	24.2	38.96	0	0	0.009	3	20	0.038467	22.540012	22.319854	17802	0.934783	31147.301034	0.323895	7.243511	1.904719
0.009	20	0.009	0.547	24.88	38.35	0	0	0.009	3	20	0.039467	22.540012	22.319854	17780	0.907143	30543.748728	0.320573	7.243511	1.904719
0.009	20	0.009	0.546	24.2	38.35	0	0	0.009	3	20	0.038467	22.540012	22.319854	17399	0.927007	30460.224877	0.321781	7.243511	1.904719
0.009	20	0.009	0.545	23.5	38.05	0	0	0.009	3	20	0.037467	22.540012	22.319854	17262	0.919708	29990.730408	0.304114	7.243511	1.904719
0.009	20	0.009	0.545	23.5	38.96	0	0	0.009	3	20	0.037467	22.537311	22.317152	17802	0.934783	31652.381294	0.322083	7.243511	1.904719
0.009	20	0.009	0.546	24.2	38.35	0	0	0.009	3	20	0.038467	22.537311	22.317152	17653	0.913669	30179.194483	0.306379	7.243511	1.835919
0.009	20	0.009	0.546	24.2	38.96	0	0	0.009	3	20	0.038467	22.537311	22.317152	17673	0.941606	30652.323245	0.317553	7.243511	1.835919
0.009	20	0.009	0.546	24.2	39.26	0	0	0.009	3	20	0.038467	22.537311	22.317152	17810	0.948905	30968.052489	0.315892	7.243511	1.835919
0.01	20	0.01	0.602	30.06	38.66	0	0	0.01	3	20	0.048033	22.534611	22.317152	17408	0.941176	30069.148942	0.235258	7.444953	2.351917
0.01	20	0.01	0.605	30.87	38.66	0	0	0.01	3	20	0.049533	22.534611	22.317152	17408	0.941176	30108.758414	0.236164	7.444953	2.042318
0.01	20	0.01	0.602	30.06	38.96	0	0	0.01	3	20	0.048033	22.534611	22.317152	17544	0.948529	30161.434037	0.238127	7.444953	2.042318
0.01	20	0.01	0.604	30.6	38.66	0	0	0.01	3	20	0.049033	22.534611	22.317152	17280	0.948148	29653.325199	0.239486	7.444953	2.042318
0.01	20	0.01	0.605	30.87	38.66	0	0	0.01	3	20	0.049533	22.534611	22.317152	17280	0.948148	29875.839143	0.237372	7.444953	2.042318
0.01	20	0.01	0.602	30.06	38.96	0	0	0.01	3	20	0.048033	22.534611	22.317152	17673	0.941606	30935.863033	0.242959	7.444953	2.042318
0.01	20	0.01	0.604	30.6	38.35	0	0	0.01	3	20	0.049033	22.540012	22.322555	17145	0.940741	29196.637288	0.242657	7.444953	2.042318
0.01	20	0.01	0.603	30.33	37.75	0	0	0.01	3	20	0.048533	22.540012	22.322555	17000	0.919118	29184.609507	0.242657	7.444953	2.455117
0.01	20	0.01	0.606	31.14	38.35	0	0	0.01	3	20	0.050033	22.540012	22.322555	17145	0.940741	29038.978176	0.239939	7.444953	2.455117
0.01	20	0.01	0.603	30.33	38.35	0	0	0.01	3	20	0.048533	22.540012	22.322555	17272	0.933824	30077.758756	0.236315	7.444953	2.455117
0.01	20	0.01	0.604	30.6	38.66	0	0	0.01	3	20	0.049033	22.540012	22.322555	17536	0.934307	30106.032694	0.24009	7.444953	2.455117
0.01	20	0.01	0.605	30.87	37.75	0	0	0.01	3	20	0.049533	22.540012	22.322555	16750	0.932836	28406.070298	0.231483	7.444953	2.455117
0.01	20	0.01	0.605	30.6	38.05	0	0	0.01	3	20	0.049033	22.540012	22.322555	17010	0.933333	29021.260996	0.227406	7.444953	2.455117
0.01	20	0.01	0.605	30.87	38.05	0	0	0.01	3	20	0.049533	22.537311	22.325256	17010	0.933333	29021.260996	0.227406	7.444953	2.455117
0.01	20	0.01	0.607	31.41	37.75	0	0	0.01	3	20	0.050533	22.537311	22.325256	16625	0.93985	28491.887215	0.232691	7.444953	2.455117
0.012	20	0.012	0.692	16.69	38.66	0	0	0.012	3	20	0.029222	22.53191	22.322555	17152	0.955224	29596.149975	0.168214	7.732727	1.904719
0.012	20	0.012	0.692	16.69	38.66	0	0	0.012	3	20	0.029222	22.53191	22.322555	17152	0.955224	29596.149975	0.168214	7.732727	1.904719
0.012	20	0.012	0.694	17.34	38.35	0	0	0.012	3	20	0.029889	22.53191	22.322555	17018	0.947761	29185.75604	0.160211	7.732727	1.904719
0.012	20	0.012	0.693	17.34	38.66	0	0	0.012	3	20	0.029889	22.53191	22.322555	17280	0.948148	29832.552112	0.167912	7.732727	1.904719
0.012	20	0.012	0.693	17.02	38.66	0	0	0.012	3	20	0.029556	22.53191	22.322555	17280	0.948148	29832.552112	0.167912	7.732727	1.904719
0.012	20	0.012	0.693	17.34	40.17	0	0	0.012	3	20	0.029889	22.534611	22.325256	18354	0.963768	31967.677884	0.170177	7.732727	1.904719
0.012	20	0.012	0.693	17.02	40.17	0	0	0.012	3	20	0.029556	22.534611	22.325256	18354	0.963768	31967.677884	0.170177	7.732727	2.076718
0.012	20	0.012	0.693	17.02	38.66	0	0	0.012	3	20	0.029556	22.534611	22.325256	17408	0.941176	31186.78071	0.16459	7.732727	2.076718
0.012	20	0.012	0.693	17.02	38.66	0	0	0.012	3	20	0.029556	22.534611	22.325256	17408	0.941176	31186.78071	0.16459	7.732727	2.076718
0.012	20	0.012	0.693	17.02	39.26	0	0	0.012	3	20	0.029556	22.534611	22.325256	17680	0.955882	30668.093483	0.16912	7.732727	2.076718
0.012	20	0.012	0.698	18.57	38.66	0	0	0.012	3	20	0.031222	22.534611	22.325256	17280	0.948148	29345.059237	0.15402	7.732727	2.076718
0.012	20	0.012	0.695	17.66	39.26	0	0	0.012	3	20	0.030222	22.53191	22.319854	17810	0.948905	30011.389635	0.162174	7.732727	2.076718
0.012	20	0.012	0.694	17.34	38.96	0	0	0.012	3	20	0.029889	22.53191	22.319854	17544	0.948529	30221.183552	0.161419	7.732727	2.076718
0.012	20	0.012	0.695	17.66	38.35	0	0	0.012	3	20	0.030222	22.53191	22.319854	17399	0.927007	30295.015954	0.162325	7.732727	1.904719
0.012	20	0.012	0.694	17.34	38.96	0	0	0.012	3	20	0.029889	22.53191	22.319854	17673	0.941606	30633.005245	0.166553	7.732727	1.904719
0.015	20	0.015	0.823	12.84	40.17	0	0	0.015	3	20	0.0258	22.53191	22.322555	18487	0.956835	32727.937462	0.159305	7.934169	1.767119
0.015	20	0.015	0.824	13.1	39.86	0	0	0.015	3	20	0.026	22.53191	22.322555	18348	0.94964	31931.226786	0.153718	7.934169	2.283117
0.015	20	0.015	0.822	12.58	40.77	0	0	0.015	3	20	0.0256	22.53191	22.322555	18900	0.964286	32987.162096	0.168365	7.934169	2.283117
0.015	20	0.015	0.821	12.32	40.47	0	0	0.015	3	20	0.0254	22.53191	22.322555	18626	0.964029	33706.687302	0.172744	7.934169	2.283117
0.015	20	0.015	0.824	13.1	41.07	0	0	0.015	3	20	0.026	22.53191	22.322555	18904	0.978417	33769.984579	0.16459	7.934169	2.283117
0.015	20	0.015	0.822	12.58	39.86	0	0	0.015	3	20	0.0256	22.53191	22.322555	18612	0.93617	32759.867326	0.157342	7.934169	2.283117
0.015	20	0.015	0.823	12.84	39.86	0	0	0.015	3	20	0.0258	22.53191	22.322555	18348	0.94964	32643.894426	0.162778	7.934169	2.283117
0.015	20	0.015	0.816	10.88	40.17	0	0	0.015	3	20	0.0244	22.534611	22.322555	17955	0.985185	31880.108718	0.113099	7.934169	2.111118
0.015	20	0.015	0.814	10.26	39.86	0	0	0.015	3	20	0.024	22.534611	22.325256	18084	0.963504	30795.877837	0.127142	7.934169	2.111118
0.015	20	0.015	0.812	9.59	40.17	0	0	0.015	3	20	0.0236	22.534611	22.325256	18221	0.970803	31613.291006	0.127897	7.934169	1.732719
0.015	20	0.015	0.816	10.88	39.26	0	0	0.015	3	20	0.0244	22.534611	22.325256	17680	0.955882	31084.11192	0.118988	7.934169	1.732719
0.015	20	0.015	0.811	9.23	39.86	0	0	0.015	3	20	0.0234	22.534611	22.325256	17820	0.977778	30916.371971	0.124424	7.934169	1.732719
0.015	20	0.015	0.815	10.57	39.86	0	0	0.015	3	20	0.0242	22.534611	22.325256	17820	0.977778	30916.371971	0.124424	7.934169	1.732719
0.015	20	0.015	0.813	9.93	39.56	0	0	0.015	3	20	0.0238	22.534611	22.325256	18209	0.942446	32523.876211	0.123065	7.934169	1.732719
0.015	20	0.015	0.816	10.88	39.56	0	0	0.015	3	20	0.0244	22.534611	22.325256	17816	0.963235	31162.292495	0.119743	7.934169	1.732719
0.02	20	0.02	1.033	27.12	38.66	0	0	0.02	3	20	0.042987	22.53191	22.327958	17408	0.941176	29032.856123	0.238278	7.934169	2.111118
0.02	20	0.02	1.033	27.25	38.66	0	0	0.02	3	20	0.043187	22.53191	22.327958	17408	0.941176	29358.644572	0.245224	7.934169	2.111118
0.02	20	0.02	1.033	27.12	38.66	0	0	0.02	3	20	0.042987	22.53191	22.327958	17408	0.941176	29358.644572	0.245224	7.934169	2.111118
0.02	20	0.02	1.034	27.25	38.05	0	0	0.02	3	20	0.043187	22.53191	22.327958	16758	0.947368	28429.433613	0.24764	7.934169	2.111118
0.02	20	0.02	1.031	26.88	38.35	0	0	0.02	3	20	0.042587	22.53191	22.327958	17399	0.927007	29584.187093	0.248093	7.934169	2.111118
0.02	20	0.02	1.033	27.12	38.35	0	0	0.02	3	20	0.042987	22.53191	22.327958	17272	0.933824	29903.464099	0.243563	7.934169	2.111118
0.02	20	0.02	1.033	27.12	38.35	0	0	0.02	3	20	0.042987	22.53191	22.325256	17653	0.913669	29828.247204	0.255039	7.934169	2.111118
0.02	20	0.02	1.034	27.25	38.66	0	0	0.02	3	20	0.043187	22.53191	22.325256	17152	0.955224	28503.417444	0.249452	7.934169	2.042318
0.02	20	0.02	1.034	27.25	38.66	0	0	0.02	3	20	0.043187	22.53191	22.325256	17152	0.955224	28503.417444	0.249452	7.934169	2.042318
0.02	20	0.02	1.034	27.25	38.35	0	0	0.02	3	20	0.043187	22.53191	22.325256	17272	0.933824	28915.390566	0.243865	7.934169	2.042318
0.02	20	0.02	1.033	27.12	38.66	0	0	0.02	3	20	0.042987	22.53191	22.325256	17024	0.962406	28838.248361	0.240694	7.934169	2.042318
0.02	20	0.02	1.033	27.12	38.05	0	0	0.02	3	20	0.042987	22.53191	22.325256	17262	0.919708	28784.38294	0.240694	7.934169	2.042318
0.02	20	0.02	1.031	27.25	38.35	0	0	0.02	3	20	0.043187	22.534611	22.330659	17272	0.933824	29009.644236	0.248395	7.934169	2.042318
0.02	20	0.02	1.031	26.88	38.35	0	0	0.02	3	20	0.042587	22.534611	22.330659	17272	0.933824	29009.644236	0.248395	7.934169	1.939118
0.02	20	0.02	1.031	26.88	38.35	0	0	0.02	3	20	0.042587	22.534611	22.330659	17272	0.933824	29981.947532	0.247791	7.934169	1.939118
0.025	20	0.025	1.046	NaN	38.05	0	0	0.025	3	20	0.002627	22.529209	22.327958	16506	0.961832	28111.649263	0.275726	7.934169	1.698319
0.025	20	0.025	1.043	NaN	38.05	0	0	0.025	3	20	0.002627	22.529209	22.327958	16884	0.940298	28750.830624	0.284484	7.934169	2.558316
0.025	20	0.025	1.043	NaN	38.05	0	0	0.025	3	20	0.002027	22.529209	22.327958	16884	0.940298	28750.830624	0.284484	7.934169	2.558316
0.025	20	0.025	1.042	NaN	38.66	0	0	0.025	3	20	0.002027	22.529209	22.327958	17408	0.941176	28886.056626	0.282672	7.934169	2.558316
0.025	20	0.025	1.042	NaN	38.66	0	0	0.025	3	20	0.001827	22.529209	22.327958	17408	0.941176	28886.056626	0.282672	7.934169	2.558316
0.025	20	0.025	1.045	NaN	38.05	0	0	0.025	3	20	0.002427	22.529209	22.327958	16884	0.940298	28097.912499	0.283276	7.934169	2.558316
0.025	20	0.025	1.042	NaN	38.66	0	0	0.025	3	20	0.001827	22.529209	22.327958	17152	0.955224	29123.280805	0.284484	7.934169	2.558316
0.025	20	0.025	1.258	28.35	38.05	0	0	0.025	3	20	0.045027	22.534611	22.327958	16884	0.940298	28530.674645	0.279954	7.934169	2.558316
0.025	20	0.025	1.257	28.23	38.05	0	0	0.025	3	20	0.044827	22.534611	22.327958	17136	0.926471	28986.627045	0.282974	7.934169	2.248717
0.025	20	0.025	1.257	28.23	37.75	0	0	0.025	3	20	0.044827	22.534611	22.327958	17000	0.919118	28965.621694	0.281615	7.934169	2.248717
0.025	20	0.025	1.262	28.81	38.66	0	0	0.025	3	20	0.045827	22.534611	22.327958	16768	0.977099	28085.365533	0.27784	7.934169	2.248717
0.025	20	0.025	1.259	28.46	38.35	0	0	0.025	3	20	0.045227	22.534611	22.327958	16637	0.969466	28088.978194	0.277387	7.934169	2.248717
0.025	20	0.025	1.26	28.58	38.05	0	0	0.025	3	20	0.045427	22.534611	22.327958	16758	0.947368	28281.574114	0.271498	7.934169	2.248717
0.025	20	0.025	1.259	28.46	38.05	0	0	0.025	3	20	0.045227	22.534611	22.327958	16758	0.947368	28470.816966	0.278444	7.934169	2.248717
0.025	20	0.025	1.255	27.99	37.45	0	0	0.025	3	20	0.044427	22.53191	22.325256	16864	0.911765	28183.621253	0.280256	7.934169	2.248717
0.03	20	0.03	1.478	17.97	38.35	0	0	0.03	3	20	0.030553	22.529209	22.330659	16510	0.976923	27949.923204	0.275273	7.934169	2.248717
0.03	20	0.03	1.478	17.97	38.35	0	0	0.03	3	20	0.030553	22.529209	22.330659	16510	0.976923	27949.923204	0.275273	7.934169	1.904719
0.03	20	0.03	1.479	18.06	38.05	0	0	0.03	3	20	0.030653	22.529209	22.330659	16254	0.976744	28233.917278	0.27029	7.934169	1.904719
0.03	20	0.03	1.474	17.59	38.35	0	0	0.03	3	20	0.030153	22.529209	22.330659	16891	0.954887	28530.890972	0.278595	7.934169	1.904719
0.03	20	0.03	1.473	17.5	38.05	0	0	0.03	3	20	0.030053	22.529209	22.330659	16758	0.947368	28119.134176	0.272404	7.934169	1.904719
0.03	20	0.03	1.477	17.87	38.05	0	0	0.03	3	20	0.030453	22.529209	22.330659	16632	0.954545	28132.914206	0.276028	7.934169	1.904719
0.03	20	0.03	1.476	17.78	37.75	0	0	0.03	3	20	0.030353	22.529209	22.330659	16625	0.93985	28074.895307	0.273763	7.934169	1.904719
0.03	20	0.03	1.476	17.78	38.35	0	0	0.03	3	20	0.030353	22.53191	22.325256	16891	0.954887	28091.336158	0.273159	7.934169	1.904719
0.03	20	0.03	1.477	17.87	38.05	0	0	0.03	3	20	0.030453	22.53191	22.325256	16758	0.947368	28247.805471	0.271196	7.934169	1.801519
0.03	20	0.03	1.472	17.4	37.75	0	0	0.03	3	20	0.029953	22.53191	22.325256	17000	0.919118	28921.296293	0.284333	7.934169	1.801519
0.03	20	0.03	1.475	17.69	38.35	0	0	0.03	3	20	0.030253	22.53191	22.325256	16637	0.969466	28513.822772	0.271951	7.934169	1.801519
0.03	20	0.03	1.477	17.87	38.35	0	0	0.03	3	20	0.030453	22.53191	22.325256	16637	0.969466	28144.72566	0.262287	7.934169	1.801519
0.03	20	0.03	1.479	18.06	38.66	0	0	0.03	3	20	0.030653	22.53191	22.325256	16640	0.984615	28589.407423	0.258512	7.934169	1.801519
0.03	20	0.03	1.478	17.97	38.05	0	0	0.03	3	20	0.030553	22.53191	22.325256	16632	0.954545	28225.220933	0.269686	7.934169	1.801519
0.03	20	0.03	1.474	17.59	38.35	0	0	0.03	3	20	0.030153	22.53191	22.325256	16891	0.954887	28304.396612	0.274065	7.934169	1.801519
0.04	20	0.04	1.924	28.2	38.05	0	0	0.04	3	20	0.044787	22.53191	22.336061	16128	0.984375	27968.895081	0.266364	7.934169	2.042318
0.04	20	0.04	1.924	28.2	38.05	0	0	0.04	3	20	0.044787	22.53191	22.336061	16128	0.984375	27968.895081	0.266364	7.934169	2.042318
0.04	20	0.04	1.925	28.26	38.05	0	0	0.04	3	20	0.044887	22.53191	22.336061	16128	0.984375	27721.200676	0.261834	7.934169	2.042318
0.04	20	0.04	1.921	28.03	38.05	0	0	0.04	3	20	0.044487	22.53191	22.336061	16383	0.984496	27751.421557	0.260777	7.934169	2.042318
0.04	20	0.04	1.926	28.26	37.75	0	0	0.04	3	20	0.044887	22.53191	22.336061	16250	0.961538	27892.380224	0.251717	7.934169	2.042318
0.04	20	0.04	1.926	28.32	37.75	0	0	0.04	3	20	0.044987	22.53191	22.336061	16250	0.961538	27892.380224	0.251717	7.934169	1.801519
0.04	20	0.04	1.925	28.26	38.05	0	0	0.04	3	20	0.044887	22.53191	22.336061	16506	0.961832	27616.411881	0.270592	7.934169	1.801519
0.04	20	0.04	1.925	28.26	38.05	0	0	0.04	3	20	0.044887	22.53191	22.336061	16254	0.976744	27739.631735	0.26425	7.934169	1.801519
0.04	20	0.04	1.928	28.44	38.05	0	0	0.04	3	20	0.045187	22.53191	22.336061	16002	0.992126	27659.547483	0.257002	7.934169	1.801519
0.04	20	0.04	1.927	28.38	37.75	0	0	0.04	3	20	0.045087	22.526509	22.33336	16125	0.968992	28054.257712	0.260475	7.934169	1.801519
0.04	20	0.04	1.922	28.09	38.35	0	0	0.04	3	20	0.044587	22.526509	22.33336	16764	0.962121	27962.729762	0.266515	7.934169	1.904719
0.04	20	0.04	1.924	28.2	37.75	0	0	0.04	3	20	0.044787	22.526509	22.33336	16125	0.968992	27587.921616	0.270441	7.934169	1.904719
0.04	20	0.04	1.924	28.2	37.75	0	0	0.04	3	20	0.044787	22.526509	22.33336	16125	0.968992	27587.921616	0.270441	7.934169	1.904719
0.04	20	0.04	1.925	28.26	38.35	0	0	0.04	3	20	0.044887	22.526509	22.33336	16256	0.992187	27673.522207	0.266213	7.934169	1.904719
0.04	20	0.04	1.926	28.32	38.35	0	0	0.04	3	20	0.044987	22.534611	22.330659	16510	0.976923	27647.541335	0.262891	7.934169	1.904719
1	20	0.05	2.371	NaN	38.66	0	0	0	3	20	0.008923	22.526509	22.336061	17408	0.941176	30837.001598	0.23556	7.934169	1.835919
1	20	0.05	2.371	NaN	39.86	0	0	0	3	20	0.008923	22.526509	22.336061	18348	0.94964	31312.574856	0.248244	7.934169	1.835919
1	20	0.05	2.37	NaN	38.96	0	0	0	3	20	0.008903	22.526509	22.336061	17544	0.948529	30335.447468	0.233295	7.934169	1.835919
1	20	0.05	2.369	NaN	39.86	0	0	0	3	20	0.008883	22.526509	22.336061	18216	0.956522	31954.438672	0.241298	7.934169	1.835919
1	20	0.05	2.372	NaN	38.66	0	0	0	3	20	0.008943	22.526509	22.330659	17280	0.948148	30690.288632	0.244318	7.934169	1.835919
1	20	0.05	2.37	NaN	38.35	0	0	0	3	20	0.008903	22.526509	22.330659	17399	0.927007	29412.574891	0.237825	7.934169	1.835919
1	20	0.05	2.37	NaN	38.35	0	0	0	3	20	0.008903	22.526509	22.330659	17272	0.933824	29512.19347	0.230577	7.934169	2.042318
1	20	0.05	2.371	NaN	38.35	0	0	0	3	20	0.008923	22.526509	22.330659	17272	0.933824	29685.211798	0.234201	7.934169	2.042318
1	20	0.05	2.369	NaN	37.75	0	0	0	3	20	0.008883	22.526509	22.330659	16875	0.925926	29251.021893	0.237221	7.934169	2.042318
1	20	0.05	2.371	NaN	38.05	0	0	0	3	20	0.008923	22.526509	22.330659	16758	0.947368	28444.446706	0.235862	7.934169	2.042318
1	20	0.05	2.368	NaN	38.96	0	0	0	3	20	0.008863	22.526509	22.330659	17544	0.948529	30308.341696	0.240241	7.934169	2.042318
1	20	0.05	2.371	NaN	38.96	0	0	0	3	20	0.008923	22.523808	22.338763	17544	0.948529	30398.788011	0.241147	7.934169	2.042318
1	20	0.05	2.369	NaN	38.96	0	0	0	3	20	0.008883	22.523808	22.338763	17415	0.955556	30047.581141	0.242657	7.934169	2.214317
1	20	0.05	2.37	NaN	38.35	0	0	0	3	20	0.008903	22.523808	22.338763	17526	0.92029	29706.974293	0.237825	7.934169	2.214317
1	20	0.05	2.371	NaN	38.66	0	0	0	3	20	0.008923	22.523808	22.338763	17408	0.941176	29978.983852	0.236466	7.934169	2.214317
2	20	0.1	4.584	27.9	37.15	0	0	0	3	20	0.044273	22.526509	22.341464	16236	0.931818	26271.095955	0.335673	7.732727	2.214317
2	20	0.1	4.584	27.9	37.15	0	0	0	3	20	0.044273	22.526509	22.341464	16236	0.931818	26271.095955	0.335673	7.732727	2.042318
2	20	0.1	4.584	27.9	36.84	0	0	0	3	20	0.044273	22.526509	22.341464	16104	0.924242	26126.39483	0.341562	7.732727	2.042318
2	20	0.1	4.581	27.87	37.45	0	0	0	3	20	0.044213	22.526509	22.341464	16368	0.939394	26522.208326	0.33975	7.732727	2.042318
2	20	0.1	4.582	27.88	37.15	0	0	0	3	20	0.044233	22.526509	22.341464	15744	0.960937	26212.449707	0.334465	7.732727	2.042318
2	20	0.1	4.584	27.9	37.15	0	0	0	3	20	0.044273	22.526509	22.341464	15867	0.953488	26280.246586	0.332049	7.732727	2.042318
2	20	0.1	4.582	27.88	37.15	0	0	0	3	20	0.044233	22.526509	22.341464	15990	0.946154	25903.058844	0.325707	7.732727	2.042318
2	20	0.1	4.576	27.81	37.15	0	0	0	3	20	0.044113	22.526509	22.33336	15867	0.953488	26308.823382	0.347451	7.732727	2.042318
2	20	0.1	4.58	27.85	37.45	0	0	0	3	20	0.044193	22.526509	22.33336	15996	0.96124	26069.08981	0.334314	7.732727	2.214317
2	20	0.1	4.581	27.87	37.75	0	0	0	3	20	0.044213	22.526509	22.33336	16000	0.976562	26185.473731	0.332351	7.732727	2.214317
2	20	0.1	4.581	27.87	36.84	0	0	0	3	20	0.044213	22.526509	22.33336	15860	0.938462	26022.190118	0.336428	7.732727	2.214317
2	20	0.1	4.578	27.83	37.45	0	0	0	3	20	0.044153	22.526509	22.33336	16120	0.953846	26449.522457	0.343978	7.732727	2.214317
2	20	0.1	4.576	27.81	36.84	0	0	0	3	20	0.044113	22.526509	22.33336	15738	0.945736	26210.524397	0.337938	7.732727	2.214317
2	20	0.1	4.581	27.87	37.45	0	0	0	3	20	0.044213	22.526509	22.33336	15748	0.976378	26260.668994	0.33069	7.732727	2.214317
2	20	0.1	4.581	27.87	37.15	0	0	0	3	20	0.044213	22.521107	22.33336	15990	0.946154	26187.680267	0.342317	7.732727	2.214317
3	20	0.15	6.676	26.45	36.24	0	0	0	3	20	0.041903	22.521107	22.336061	15360	0.9375	24992.322211	0.269384	7.732727	2.179918
3	20	0.15	6.677	26.47	36.84	0	0	0	3	20	0.041923	22.521107	22.336061	16104	0.924242	25481.048149	0.267874	7.732727	2.179918
3	20	0.15	6.671	26.35	36.24	0	0	0	3	20	0.041743	22.523808	22.336061	15480	0.930233	25297.105309	0.26878	7.732727	2.179918
3	20	0.15	6.671	26.39	36.24	0	0	0	3	20	0.041803	22.523808	22.336061	15480	0.930233	25297.105309	0.26878	7.732727	2.042318
3	20	0.15	6.674	26.43	36.84	0	0	0	3	20	0.041863	22.523808	22.336061	15860	0.938462	26091.176796	0.270894	7.732727	2.042318
3	20	0.15	6.672	26.4	37.15	0	0	0	3	20	0.041823	22.523808	22.336061	15990	0.946154	26734.554901	0.280407	7.732727	2.042318
3	20	0.15	6.678	26.48	36.54	0	0	0	3	20	0.041943	22.523808	22.336061	15730	0.930769	25482.800398	0.277085	7.732727	2.042318
3	20	0.15	6.676	26.45	37.15	0	0	0	3	20	0.041903	22.523808	22.336061	16113	0.938931	26299.131933	0.274669	7.732727	2.042318
3	20	0.15	6.675	26.44	37.15	0	0	0	3	20	0.041883	22.523808	22.341464	16236	0.931818	26800.469735	0.281615	7.732727	2.042318
3	20	0.15	6.678	26.48	36.54	0	0	0	3	20	0.041943	22.523808	22.341464	15609	0.937984	25741.332785	0.269535	7.732727	1.904719
3	20	0.15	6.676	26.45	37.15	0	0	0	3	20	0.041903	22.523808	22.341464	15990	0.946154	25875.304091	0.267723	7.732727	1.904719
3	20	0.15	6.674	26.45	36.84	0	0	0	3	20	0.041903	22.523808	22.341464	16104	0.924242	26730.552852	0.275424	7.732727	1.904719
3	20	0.15	6.676	26.45	37.15	0	0	0	3	20	0.041903	22.523808	22.341464	16236	0.931818	26405.932568	0.277387	7.732727	1.904719
3	20	0.15	6.673	26.47	36.84	0	0	0	3	20	0.041923	22.521107	22.341464	16104	0.924242	26234.731387	0.276028	7.732727	1.904719
3	20	0.15	6.673	26.41	36.24	0	0	0	3	20	0.041843	22.521107	22.341464	15360	0.9375	25628.150504	0.278746	7.732727	2.042318
