Chain position	Dispensing frequency / Hz	Time since dispensed / s	Droplet position / mm	Aerodynamic diameter / um	Image diameter / um	PF diameter / um	Raman diameter / um	Delay / s	Pulse amplitude / V	Pulse width / us	Droplet velocity / m/s	Temp 1 / C	Temp 2 / C	Area / pixels	Aspect Ratio	Volume / um^3	x Coordinate Centre of Mass Postion / mm	Step distance / mm	Relative Humidity / %
9E-5	20	9E-5	-0.059	NaN	37.45	0	0	9E-5	3.2	17	-5254.265	24.172672	23.731293	15872	0.96875	27343.753341	0.295356	1.29116	40.191783
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.731293	15744	0.960937	27209.911832	0.295809	1.29116	40.122983
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.731293	15744	0.960937	27203.205695	0.295809	1.29116	40.122983
9E-5	20	9E-5	-0.059	NaN	37.45	0	0	9E-5	3.2	17	-5254.265	24.175369	23.736689	15748	0.976378	27446.422131	0.294148	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.175369	23.736689	15744	0.960937	27260.142959	0.296111	1.29116	40.329382
9E-5	20	9E-5	-0.06	NaN	37.45	0	0	9E-5	3.2	17	-5254.365	24.175369	23.736689	15872	0.96875	27293.781806	0.295356	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.175369	23.736689	15990	0.946154	27178.306458	0.296111	1.29116	40.329382
9E-5	20	9E-5	-0.06	NaN	37.45	0	0	9E-5	3.2	17	-5254.365	24.175369	23.736689	15748	0.976378	27274.269112	0.295658	1.29116	40.329382
9E-5	20	9E-5	-0.06	NaN	37.15	0	0	9E-5	3.2	17	-5254.365	24.175369	23.736689	15744	0.960937	27339.967619	0.295809	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	37.45	0	0	9E-5	3.2	17	-5254.265	24.175369	23.736689	15872	0.96875	27300.898964	0.294752	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	36.84	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15616	0.953125	27268.255221	0.294752	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15744	0.960937	27296.269567	0.295507	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15867	0.953488	27390.479971	0.295205	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15744	0.960937	27361.383991	0.294903	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15744	0.960937	27262.522556	0.295507	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	36.84	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15616	0.953125	27176.835435	0.296262	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	36.84	0	0	9E-5	3.2	17	-5254.265	24.178066	23.736689	15616	0.953125	27176.835435	0.296262	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	37.15	0	0	9E-5	3.2	17	-5254.265	24.235476	23.731293	15867	0.953488	27279.871981	0.294903	1.29116	40.432582
9E-5	20	9E-5	-0.059	NaN	37.45	0	0	9E-5	3.2	17	-5254.265	24.235476	23.731293	15872	0.96875	27374.03912	0.295054	1.29116	40.329382
9E-5	20	9E-5	-0.059	NaN	37.45	0	0	9E-5	3.2	17	-5254.265	24.235476	23.731293	15872	0.96875	27307.064284	0.295054	1.29116	40.329382
0.0001	20	0.0001	-0.049	51.76	39.86	0	0	0.0001	3.2	17	0.1015	24.213123	23.742084	16896	1.03125	30899.758058	0.082144	1.442759	40.604581
0.0001	20	0.0001	-0.05	48.44	39.86	0	0	0.0001	3.2	17	0.0915	24.213123	23.742084	17160	1.015385	31044.091427	0.080936	1.442759	40.604581
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	17030	1.007692	31141.763063	0.081087	1.442759	40.742181
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	16899	1.015504	30996.564387	0.081389	1.442759	40.742181
0.0001	20	0.0001	-0.05	48.44	39.26	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	16640	1.015625	31131.725491	0.081842	1.442759	40.742181
0.0001	20	0.0001	-0.049	51.76	39.56	0	0	0.0001	3.2	17	0.1015	24.218516	23.744782	16899	1.015504	30926.53934	0.081087	1.442759	40.742181
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	17030	1.007692	31083.116816	0.081993	1.442759	40.742181
0.0001	20	0.0001	-0.05	51.76	39.56	0	0	0.0001	3.2	17	0.1015	24.218516	23.744782	17292	0.992424	30973.049643	0.081993	1.442759	40.742181
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	17030	1.007692	31077.102926	0.081993	1.442759	40.742181
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.221213	23.744782	17030	1.007692	31077.102926	0.081993	1.442759	40.742181
0.0001	20	0.0001	-0.049	51.76	39.56	0	0	0.0001	3.2	17	0.1015	24.221213	23.744782	16768	1.023437	30779.977803	0.081993	1.442759	40.088583
0.0001	20	0.0001	-0.049	48.44	39.26	0	0	0.0001	3.2	17	0.0915	24.221213	23.744782	16770	1.007752	30867.720031	0.08154	1.442759	40.088583
0.0001	20	0.0001	-0.049	51.76	39.26	0	0	0.0001	3.2	17	0.1015	24.221213	23.744782	16770	1.007752	30867.720031	0.08154	1.442759	40.088583
0.0001	20	0.0001	-0.05	48.44	39.86	0	0	0.0001	3.2	17	0.0915	24.221213	23.744782	17028	1.023256	31004.503587	0.082446	1.442759	40.088583
0.0001	20	0.0001	-0.05	48.44	39.86	0	0	0.0001	3.2	17	0.0915	24.221213	23.744782	16896	1.03125	31060.186155	0.082144	1.442759	40.088583
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.221213	23.744782	17030	1.007692	31190.86929	0.082295	1.442759	40.088583
0.0001	20	0.0001	-0.049	51.76	39.86	0	0	0.0001	3.2	17	0.1015	24.221213	23.744782	17028	1.023256	30899.238873	0.082748	1.442759	40.088583
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	17030	1.007692	30918.643404	0.081993	1.442759	40.088583
0.0001	20	0.0001	-0.05	48.44	39.86	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	16896	1.03125	31048.28817	0.081842	1.442759	40.501382
0.0001	20	0.0001	-0.05	48.44	39.56	0	0	0.0001	3.2	17	0.0915	24.218516	23.744782	16899	1.015504	30913.689516	0.082295	1.442759	40.501382
0.0002	20	0.0002	-0.03	76.6	39.56	0	0	0.0002	3.2	17	0.1975	24.234696	23.750178	17030	1.007692	31562.064775	0.036391	1.670157	40.466982
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.234696	23.750178	17028	1.023256	31628.217569	0.03473	1.670157	40.466982
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.234696	23.750178	17160	1.015385	31598.840363	0.035636	1.670157	40.466982
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.234696	23.750178	17160	1.015385	31671.612763	0.034126	1.670157	40.466982
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17290	1.023077	31751.65375	0.035485	1.670157	40.466982
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17290	1.023077	31751.65375	0.035485	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17290	1.023077	31732.076157	0.035787	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17160	1.015385	31614.567336	0.035334	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17157	1.031008	31810.819182	0.036391	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17290	1.023077	31989.916298	0.036089	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17290	1.023077	31549.106788	0.035787	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.2948	23.752876	17028	1.023256	31493.748711	0.037448	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17290	1.023077	31585.42809	0.035183	1.670157	40.191783
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17290	1.023077	31453.338829	0.035183	1.670157	40.398182
0.0002	20	0.0002	-0.03	76.6	40.17	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17157	1.031008	31815.881234	0.034579	1.670157	40.398182
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17160	1.015385	31894.061808	0.035032	1.670157	40.398182
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17160	1.015385	31461.753949	0.035032	1.670157	40.398182
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17160	1.015385	31556.937825	0.035334	1.670157	40.398182
0.0002	20	0.0002	-0.03	76.6	39.86	0	0	0.0002	3.2	17	0.1975	24.237392	23.684642	17160	1.015385	31678.145838	0.03473	1.670157	40.398182
0.0002	20	0.0002	-0.029	78.74	40.17	0	0	0.0002	3.2	17	0.2075	24.237392	23.684642	17157	1.031008	31837.081279	0.034579	1.670157	40.398182
0.0003	20	0.0003	-0.022	25.06	37.75	0	0	0.0003	3.2	17	0.03975	24.242785	23.752876	15750	0.992063	28116.235395	0.183465	1.670157	40.466982
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.242785	23.752876	15876	1	28091.249627	0.185428	1.670157	40.466982
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	16002	0.992126	28186.000849	0.18422	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.35	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	16002	1.007936	28216.676017	0.185579	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	15876	1	28194.653929	0.185428	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	16002	0.992126	28236.25361	0.185428	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.35	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	16002	1.007936	28179.143284	0.181955	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	37.75	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	15875	0.984252	28245.79363	0.184371	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.755574	16002	0.992126	28151.431796	0.18422	1.670157	40.432582
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	16002	0.992126	28169.927754	0.182408	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	37.75	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	15875	0.984252	28137.132582	0.184371	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	15876	1	28136.050947	0.18422	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	16002	0.992126	28079.265112	0.186334	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	15876	1	28059.882214	0.183616	1.670157	40.604581
0.0003	20	0.0003	-0.021	28.18	38.05	0	0	0.0003	3.2	17	0.04475	24.245482	23.692736	15876	1	28109.161502	0.183012	1.670157	40.604581
0.0003	20	0.0003	-0.021	28.18	37.75	0	0	0.0003	3.2	17	0.04475	24.245482	23.692736	15750	0.992063	28027.454797	0.185277	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	16128	0.984375	28248.173227	0.183616	1.670157	40.604581
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	16002	0.992126	28231.386252	0.18573	1.670157	40.122983
0.0003	20	0.0003	-0.022	25.06	38.05	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	16002	0.992126	28257.864676	0.183918	1.670157	40.122983
0.0003	20	0.0003	-0.022	25.06	37.75	0	0	0.0003	3.2	17	0.03975	24.245482	23.692736	15875	0.984252	28025.075201	0.182861	1.670157	40.122983
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16512	1.007812	29840.361516	0.081389	2.099687	40.122983
0.0005	20	0.0005	0.006	62.78	39.26	0	0	0.0005	3.2	17	0.1395	24.261661	23.758272	16770	1.007752	30179.605504	0.078822	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16512	1.007812	29829.220676	0.081087	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16641	1	29959.427892	0.081087	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16641	1	30121.413543	0.078973	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16641	1	29906.27635	0.081691	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16641	1	29905.108184	0.081389	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.758272	16512	1.007812	29918.45556	0.081087	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16641	1	30030.383145	0.077161	2.099687	40.398182
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16641	1	30161.607098	0.079879	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	39.26	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16770	1.007752	30232.71378	0.077916	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	39.26	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16640	1.015625	30335.209509	0.077312	2.099687	40.432582
0.0005	20	0.0005	0.008	65.37	39.26	0	0	0.0005	3.2	17	0.1495	24.256268	23.758272	16770	1.007752	30249.154632	0.07852	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16641	1	30069.278738	0.079879	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16641	1	29993.867149	0.081087	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	38.66	0	0	0.0005	3.2	17	0.1445	24.256268	23.758272	16512	0.992248	30009.247998	0.081842	2.099687	40.432582
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.755574	16512	1.007812	29977.44793	0.083201	2.099687	40.088583
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.755574	16512	1.007812	29945.323372	0.081691	2.099687	40.088583
0.0005	20	0.0005	0.007	64.09	39.26	0	0	0.0005	3.2	17	0.1445	24.261661	23.755574	16770	1.007752	29895.61143	0.080634	2.099687	40.088583
0.0005	20	0.0005	0.007	64.09	38.96	0	0	0.0005	3.2	17	0.1445	24.261661	23.755574	16641	1	29932.192324	0.081087	2.099687	40.088583
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16256	0.992187	28816.464233	0.084409	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16129	1	28931.896316	0.082899	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16256	0.992187	28705.488487	0.083503	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16129	1	28953.420851	0.080483	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16129	1	28738.997537	0.082597	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16256	0.992187	28926.012222	0.079577	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16002	1.007936	28843.678169	0.081389	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.703528	16129	1	28989.460928	0.085315	2.352351	40.501382
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.698132	16129	1	28832.018144	0.085919	2.352351	40.466982
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.698132	16129	1	28774.453531	0.083201	2.352351	40.466982
0.0007	20	0.0007	0.04	54.42	38.66	0	0	0.0007	3.2	17	0.11	24.269751	23.698132	16128	1.015873	28803.008694	0.082446	2.352351	40.466982
0.0007	20	0.0007	0.04	54.42	38.35	0	0	0.0007	3.2	17	0.11	24.269751	23.698132	16002	1.007936	28686.192119	0.084107	2.352351	40.466982
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.698132	16129	1	28736.012225	0.081993	2.352351	40.466982
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.269751	23.698132	16129	1	28912.145661	0.082899	2.352351	40.466982
0.0007	20	0.0007	0.039	53.39	38.66	0	0	0.0007	3.2	17	0.106667	24.269751	23.698132	16256	1.007874	28748.818783	0.082748	2.352351	40.466982
0.0007	20	0.0007	0.04	54.42	38.35	0	0	0.0007	3.2	17	0.11	24.335246	23.76097	16129	1	28697.917042	0.078973	2.352351	40.466982
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.335246	23.76097	16002	1.007936	28619.563406	0.083201	2.352351	40.432582
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.335246	23.76097	16256	0.992187	28943.426544	0.084409	2.352351	40.432582
0.0007	20	0.0007	0.039	53.39	38.35	0	0	0.0007	3.2	17	0.106667	24.335246	23.76097	16256	0.992187	28943.426544	0.084409	2.352351	40.432582
0.0007	20	0.0007	0.04	54.42	38.35	0	0	0.0007	3.2	17	0.11	24.335246	23.76097	16002	1.007936	28744.578774	0.081993	2.352351	40.432582
0.001	20	0.001	0.088	50.49	38.66	0	0	0.001	3.2	17	0.0976	24.291323	23.769063	16128	1.015873	28753.015527	0.079426	2.680815	40.398182
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.291323	23.769063	15875	1.016	28426.145443	0.089543	2.680815	40.398182
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.291323	23.769063	16002	1.007936	28359.495097	0.089543	2.680815	40.398182
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.769063	15876	1	28487.950064	0.089392	2.680815	40.398182
0.001	20	0.001	0.088	50.49	38.35	0	0	0.001	3.2	17	0.0976	24.291323	23.703528	16002	1.007936	28645.760604	0.086221	2.680815	40.398182
0.001	20	0.001	0.087	49.83	38.66	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	16000	1.024	28501.05948	0.088184	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	15876	1	28542.313037	0.087278	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	15750	1.008	28332.99504	0.089694	2.680815	40.501382
0.001	20	0.001	0.088	50.49	38.05	0	0	0.001	3.2	17	0.0976	24.291323	23.703528	15876	1	28587.200888	0.080936	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	15750	1.008	28397.157626	0.08607	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	15876	1	28582.311898	0.085164	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.291323	23.703528	16002	1.007936	28551.723261	0.085315	2.680815	40.501382
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.291323	23.766365	16002	1.007936	28370.311446	0.088637	2.680815	40.501382
0.001	20	0.001	0.086	49.16	38.35	0	0	0.001	3.2	17	0.0936	24.291323	23.766365	16002	1.007936	28439.060164	0.085919	2.680815	40.673381
0.001	20	0.001	0.087	49.83	38.66	0	0	0.001	3.2	17	0.0956	24.291323	23.766365	16000	1.024	28472.872073	0.085768	2.680815	40.673381
0.001	20	0.001	0.086	49.16	38.35	0	0	0.001	3.2	17	0.0936	24.291323	23.766365	16002	1.007936	28403.928661	0.086825	2.680815	40.673381
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.291323	23.766365	16002	1.007936	28578.028623	0.082597	2.680815	40.673381
0.001	20	0.001	0.088	50.49	38.05	0	0	0.001	3.2	17	0.0976	24.291323	23.766365	15876	1	28492.817421	0.088184	2.680815	40.673381
0.001	20	0.001	0.087	49.83	38.05	0	0	0.001	3.2	17	0.0956	24.291323	23.766365	15876	1	28559.25144	0.086674	2.680815	40.673381
0.001	20	0.001	0.087	49.83	38.35	0	0	0.001	3.2	17	0.0956	24.356817	23.771761	15875	1.016	28374.940844	0.090751	2.680815	40.673381
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.312895	23.711622	17160	1.015385	31643.468622	0.060702	3.28721	40.157383
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.312895	23.711622	17160	1.015385	31464.804159	0.063118	3.28721	40.157383
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.312895	23.711622	17160	1.015385	31835.56699	0.063118	3.28721	40.157383
0.0015	20	0.0015	0.145	56.19	40.17	0	0	0.0015	3.2	17	0.1159	24.312895	23.711622	17290	1.023077	31886.209139	0.064779	3.28721	40.157383
0.0015	20	0.0015	0.146	56.78	40.17	0	0	0.0015	3.2	17	0.1179	24.318287	23.708924	17556	1.007576	31791.587713	0.062665	3.28721	40.157383
0.0015	20	0.0015	0.144	55.6	39.56	0	0	0.0015	3.2	17	0.1139	24.318287	23.708924	16899	1.015504	31139.25367	0.069611	3.28721	40.776581
0.0015	20	0.0015	0.144	55.6	39.86	0	0	0.0015	3.2	17	0.1139	24.318287	23.708924	17160	1.015385	31707.003859	0.060702	3.28721	40.776581
0.0015	20	0.0015	0.144	55.6	39.86	0	0	0.0015	3.2	17	0.1139	24.318287	23.708924	17028	1.023256	31131.033245	0.070366	3.28721	40.776581
0.0015	20	0.0015	0.144	55.6	39.86	0	0	0.0015	3.2	17	0.1139	24.318287	23.708924	17160	1.015385	31767.553784	0.06493	3.28721	40.776581
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.318287	23.708924	17160	1.015385	31299.422175	0.064326	3.28721	40.776581
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.318287	23.708924	17160	1.015385	31299.422175	0.064326	3.28721	40.776581
0.0015	20	0.0015	0.145	56.19	39.56	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	16899	1.015504	31363.887618	0.070215	3.28721	40.776581
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	17028	1.023256	31252.97677	0.064326	3.28721	40.570181
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	17160	1.015385	31520.724687	0.063118	3.28721	40.570181
0.0015	20	0.0015	0.145	56.19	39.56	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	16899	1.015504	30699.331101	0.074443	3.28721	40.570181
0.0015	20	0.0015	0.144	55.6	39.56	0	0	0.0015	3.2	17	0.1139	24.381083	23.708924	16899	1.015504	30699.331101	0.074443	3.28721	40.570181
0.0015	20	0.0015	0.145	56.19	39.56	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	16899	1.015504	31493.813609	0.067195	3.28721	40.570181
0.0015	20	0.0015	0.145	56.19	39.86	0	0	0.0015	3.2	17	0.1159	24.381083	23.708924	17160	1.015385	31487.821351	0.066138	3.28721	40.570181
0.0015	20	0.0015	0.144	55.6	40.17	0	0	0.0015	3.2	17	0.1139	24.383779	23.706226	17423	1.015267	31687.685859	0.062061	3.28721	40.570181
0.0015	20	0.0015	0.145	56.19	39.56	0	0	0.0015	3.2	17	0.1159	24.383779	23.706226	17030	1.007692	31714.748365	0.06342	3.28721	40.466982
0.002	20	0.002	0.195	51.44	38.66	0	0	0.002	3.2	17	0.1005	24.389172	23.708924	16512	0.992248	29444.504754	0.08003	3.691473	40.570181
0.002	20	0.002	0.196	52.08	38.35	0	0	0.002	3.2	17	0.1025	24.329073	23.708924	16256	0.992187	29230.600625	0.084711	3.691473	40.260582
0.002	20	0.002	0.197	52.08	38.66	0	0	0.002	3.2	17	0.1025	24.329073	23.708924	16512	0.992248	29447.338638	0.079728	3.691473	40.260582
0.002	20	0.002	0.196	52.71	38.66	0	0	0.002	3.2	17	0.1045	24.329073	23.708924	16512	0.992248	29474.249716	0.080634	3.691473	40.260582
0.002	20	0.002	0.196	52.08	38.66	0	0	0.002	3.2	17	0.1025	24.329073	23.708924	16512	0.992248	29474.249716	0.080634	3.691473	40.260582
0.002	20	0.002	0.198	53.34	38.66	0	0	0.002	3.2	17	0.1065	24.329073	23.708924	16512	0.992248	29511.306529	0.082144	3.691473	40.260582
0.002	20	0.002	0.196	52.08	38.96	0	0	0.002	3.2	17	0.1025	24.329073	23.708924	16641	1	29351.18129	0.079879	3.691473	40.260582
